6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 2 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 12 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 20 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 2 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 12 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 20 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 3 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 2 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 2 5 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 20 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 2 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 12 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 21 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 2 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 2 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 20 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 20 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 2 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 20 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 20 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 2 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 20 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 12 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 15 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 3 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 2 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 21 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 2 5 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 20 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 2 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 4 5 2 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 1 10 5 4 4 4 4 3 1 13 5 5 5 7 4 3 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 5 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 20 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 2 5 7 4 4 1 20 20 10 1 1 7 19 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 20 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 8 5 4 5 8 4 4 1 20 20 10 1 1 7 21 20 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 1 5 2 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
6 14 9 8 0 0 21 0 0 17 1 4 21 0 0 5 2 4 15 16 5 10 5 4 4 4 4 3 1 13 5 5 5 7 4 4 1 20 20 10 1 1 7 17 21 15 18 19 12 1 1 19 2 20 18 20 21 11 2 20 13 18 18 18 18 18 
